,location,city,latitude,longitude
33945,North Nazimabad,Karachi,24.942940566819,67.052334446416
34030,I-13,Islamabad,33.623911,72.988186
34063,I-14,Islamabad,33.605791514642,72.965921923953
34154,Habibullah Road,Lahore,31.558742523193,74.348236083984
34188,Al-Raziq Garden,Lahore,31.559283,74.184612
34380,Scheme 33,Karachi,24.969975,67.171009
34425,Al Fayaz Colony,Faisalabad,31.395439,73.110849
34441,Misryal Road,Rawalpindi,33.604677,73.005142
34446,Range Road,Rawalpindi,33.598594665527,73.01800537109399
34467,Gulshan-e-Ravi,Lahore,31.547563,74.27599000000001
34497,DHA Defence,Lahore,31.512264,74.43820600000001
34529,Tariq Gardens,Lahore,31.420094,74.25417
34540,LDA Avenue,Lahore,31.40918,74.210107
34576,DHA Defence,Lahore,31.478672,74.473186
34667,University Town,Islamabad,33.586238,72.887506
34733,Sheikh Colony,Faisalabad,31.411157608032,73.044570922852
34810,Paragon City,Lahore,31.532544,74.458487
34813,DHA Defence,Lahore,31.485552,74.475288
34847,Canal Garden,Lahore,31.39321,74.175896
34884,NFC 1,Lahore,31.409590232771,74.26635621441599
34948,DHA Defence,Karachi,24.807380900318,67.067119255139
34956,Gulistan-e-Jauhar,Karachi,24.920383453369,67.12916564941399
34972,Scheme 33,Karachi,24.937344092459,67.140096797146
35000,New Karachi,Karachi,24.987155466656,67.053083520527
35001,Bahria Town Karachi,Karachi,25.123264,67.34021
35069,Others,Rawalpindi,33.5984,73.0441
35194,Johar Town,Lahore,31.461066,74.27881500000001
35256,Al-Jadeed Residency,Karachi,24.931248,67.25654
35280,New Karachi,Karachi,24.989976891016003,67.05705835193001
35324,DHA Defence,Karachi,24.806047389514,67.075772787591
35386,D-12,Islamabad,33.702421,72.94183699999999
35458,GT Road,Lahore,31.596381,74.456767
35465,Poonch Road,Lahore,31.536209000000003,74.299921
35494,Bahria Town,Lahore,31.380313873291,74.18717956543
35506,Hamza Town,Lahore,31.356364761137,74.37514145048999
35509,DHA Defence,Lahore,31.459016,74.480303
35592,Lahore Canal Bank Cooperative Housing Society,Lahore,31.575922372707,74.415264141435
35748,E-11,Islamabad,33.693851470947,72.970588684082
35751,DHA Defence,Islamabad,33.542253,73.197255
35775,Dhok Sayedan Road,Rawalpindi,33.588073,73.012279
35806,Eden,Lahore,31.467664055616,74.215872653053
35825,Government Employees Cooperative Housing Society (GECHS),Lahore,31.467544678952,74.315729141235
35834,Gulshan View Residence Society,Lahore,31.485859,74.376971
35848,Divine Gardens,Lahore,31.501983000000003,74.41545699999999
35892,Askari,Lahore,31.492870330811,74.385467529297
35992,Saidpur,Lahore,31.518877000000003,74.275795
36073,DHA Defence,Karachi,24.791955,67.06508199999999
36092,ASF Housing Scheme,Karachi,24.937917,67.153713
36105,Clifton,Karachi,24.813926696777,67.01261138916
36118,Simly Dam Road,Islamabad,33.713488,73.16268000000001
36132,Sitara Supreme City,Faisalabad,31.496927000000003,73.072362
36133,Civil Lines,Faisalabad,31.448948,73.084781
36138,Bahria Town Rawalpindi,Rawalpindi,33.509983,73.087828
36152,Bahria Town Rawalpindi,Rawalpindi,33.55430573896,73.116755939355
36161,Bahria Town Rawalpindi,Rawalpindi,33.502338203415,73.109135807258
36194,LDA Avenue,Lahore,31.416285,74.211788
36208,Gulberg,Lahore,31.510435,74.351864
36267,DHA Defence,Karachi,24.786058,67.051275
36275,Al-Hilal Society,Karachi,24.894248,67.066502
36291,Liaquatabad,Karachi,24.90604019165,67.05387878418
36375,Azmat Town,Islamabad,33.732727000000004,73.172035
36377,F-8,Islamabad,33.711489,73.04045699999999
36400,Airline Avenue,Islamabad,33.59453161124,72.85574913024901
36406,I-11,Islamabad,33.642308,73.015399
36408,204 Chak Road,Faisalabad,31.404153823853,73.13695526123
36454,Westridge,Rawalpindi,33.616566826669,73.015937867746
36559,Saman Berg,Lahore,31.472547,74.30147
36639,Khayaban-e-Amin,Lahore,31.380491201764,74.267389175362
36726,Bahria Town Karachi,Karachi,25.020961,67.321172
36757,Malir,Karachi,24.881001,67.203277
36759,Scheme 33,Karachi,24.965061,67.117889
36772,Malir,Karachi,24.905440666911,67.186017326491
36820,Wapda City,Faisalabad,31.501288,73.22094399999999
36842,Bahria Town Rawalpindi,Rawalpindi,33.502547917073,73.09762616316699
36856,Adiala Road,Rawalpindi,33.536425530741,73.05929555133899
36867,Bahria Town Rawalpindi,Rawalpindi,33.503684170537,73.107604551712
36881,Main Canal Bank Road,Lahore,31.578356,74.461773
36882,Tulspura,Lahore,31.581206,74.459391
36930,Alfalah Town,Lahore,31.482881546021,74.41893005371101
36952,National Town,Lahore,31.561497,74.291997
36953,Al-Kabir Town,Lahore,31.329957962036,74.215202331543
36986,Sabzazar Scheme,Lahore,31.527483,74.267478
37005,Scheme 33,Karachi,24.95100850899,67.150744293526
37036,North Karachi,Karachi,24.990234,67.066505
37214,Tulsa,Rawalpindi,33.567663,73.051529
37228,Bahria Town Rawalpindi,Rawalpindi,33.474695000000004,73.062758
37325,Valencia Housing Society,Lahore,31.40537,74.254346
37443,Scheme 33,Karachi,24.933193,67.13989699999999
37451,Scheme 33,Karachi,25.001225,67.129212
37514,Orangi Town,Karachi,24.949565,67.033253
37547,Engineering Co-operative Housing (ECHS),Islamabad,33.655924,72.842209
37548,G-13,Islamabad,33.648606,72.96235300000001
37562,Adiala Road,Rawalpindi,33.52339,73.047554
37699,Gulberg,Lahore,31.524245,74.34611
37777,Karachi Motorway,Karachi,25.077935,67.541729
37906,DHA Defence,Karachi,24.791643413234,67.061881868929
38009,Guldasht Town,Lahore,31.543248,74.420185
38101,Punjab Coop Housing Society,Lahore,31.457371,74.372419
38164,Township,Lahore,31.456928,74.30593
38204,Bhatti Colony,Lahore,31.468716,74.319849
38289,Gadap Town,Karachi,25.004726709013,67.04117122397801
38405,DHA Defence,Islamabad,33.534025454878,73.163296431898
38654,DHA Defence,Lahore,31.48493,74.391754
38662,Sui Gas Housing Society,Lahore,31.339645,74.197721
38674,North Nazimabad,Karachi,24.94474,67.0575
38689,Korangi,Karachi,24.819012,67.11918
38732,Others,Islamabad,33.7294,73.0931
38756,Babar Colony,Rawalpindi,33.618157000000004,73.109415
38768,Bahria Town,Lahore,31.363191558627,74.193258363415
38792,Raiwind Road,Lahore,31.367006690809003,74.210752878027
38801,DHA Defence,Lahore,31.482441,74.394951
38817,Hamza Town,Lahore,31.362186897881,74.373606592063
38850,Bahar Colony,Lahore,31.474498174272,74.340168449113
38867,Hamza Town,Lahore,31.360858735071,74.37290957344
38868,Rewaz Garden,Lahore,31.559585,74.303647
38872,DHA Defence,Lahore,31.455522,74.465523
38897,Rehan Garden,Lahore,31.346825,74.378564
38898,Hassan Town,Lahore,31.505514144897,74.265090942383
38937,Bahria Town,Lahore,31.379287719727,74.181304931641
38946,Bin Qasim Town,Karachi,24.852172851562,67.28971862793
38977,Malir,Karachi,24.903103623486,67.18730568819299
38993,DHA Defence,Karachi,24.820042132693,67.063003596583
39009,G-7,Islamabad,33.699422,73.067622
39055,Gulistan Colony No 1,Faisalabad,31.443932,73.10160400000001
39057,Doctors Housing Society,Rawalpindi,33.56918,73.127448
39062,Peshawar Road,Rawalpindi,33.607315148215,73.014081288355
39175,Elite Town,Lahore,31.339856,74.368072
39483,Bahria Town Karachi,Karachi,25.061941146851,67.321578979492
39492,Orangi Town,Karachi,24.951355,67.00917700000001
39528,Ghauri Town,Islamabad,33.616414663570005,73.134639515255
39533,G-15,Islamabad,33.626658395268,72.924403101868
39575,Chaklala Scheme,Rawalpindi,33.575954851471,73.09449510454701
39662,Elite Town,Lahore,31.344768,74.37099
39749,Valencia Housing Society,Lahore,31.398374,74.25084100000001
39790,Korangi,Karachi,24.818796,67.10238199999999
39794,Bahria Town Karachi,Karachi,24.894075393677,67.027717590332
39795,Mehmoodabad,Karachi,24.854148,67.073705
39797,Gadap Town,Karachi,25.026957,67.091883
40007,Lower Canal Road,Faisalabad,31.412463,73.157133
40015,DHA 11 Rahbar,Lahore,31.386102676392003,74.274948120117
40095,Awan Town,Lahore,31.50147,74.25973499999999
40098,Ibrahim Colony,Lahore,31.555819,74.431898
40111,T & T Aabpara Housing Society,Lahore,31.412530929098,74.23999573742
40140,Architects Engineers Housing Society,Lahore,31.441136416388,74.265052187446
40145,Marghzar Officers Colony,Lahore,31.507142,74.24715
40191,Gadap Town,Karachi,25.027957,67.076975
40194,Gadap Town,Karachi,25.020442668092,67.122182860365
40203,Gadap Town,Karachi,25.022481918335,67.129081726074
40292,FDA City,Faisalabad,31.516728000000004,73.08340799999999
40304,Bahria Town Rawalpindi,Rawalpindi,33.531951904297,73.115211486816
40427,Nadeem Town,Lahore,31.499874,74.26253
40567,DHA Defence,Lahore,31.416085,74.380702
40648,Gadap Town,Karachi,25.04672,67.064409
40704,Tench Bhata,Rawalpindi,33.584663391113,73.035438537598
40721,Askari 5,Rawalpindi,33.584073,73.08662
40841,Dogech,Lahore,31.549656596585,74.422476176774
40898,Park View Villas,Lahore,31.453340530396,74.203765869141
40905,UET Housing Society,Lahore,31.408813,74.272456
40906,Nasheman-e-Iqbal,Lahore,31.405352,74.277824
40916,State Life Housing Society,Lahore,31.438989000000003,74.404049
41031,G-13,Islamabad,33.650292775331,72.955477285788
41066,Ferozepur Road,Lahore,31.357066067419,74.37322901875301
41152,Zaitoon - New Lahore City,Lahore,31.342016,74.143582
41247,Gadap Town,Karachi,25.05247,67.05014
41281,Lehtarar Road,Islamabad,33.637732812518,73.149985135479
41307,Bahria Town Rawalpindi,Rawalpindi,33.600956953659995,73.18611049932801
41370,Allama Iqbal Road,Lahore,31.559198,74.35116500000001
41380,Shuja Road,Lahore,31.519558,74.310112
41443,New Samanabad,Lahore,31.535401,74.306508
41708,AWT Army Welfare Trust,Lahore,31.352464,74.207704
41754,Bahria Town Rawalpindi,Rawalpindi,33.485845839255,73.102577147648
41777,AWT Army Welfare Trust,Lahore,31.356825,74.217145
41928,Bahria Town,Lahore,31.45752,74.227997
41942,DHA Defence,Karachi,24.808629,67.038095
42026,Lyari Town,Karachi,24.871486,66.982141
42030,Kashmir Highway,Islamabad,33.600344274373995,72.888421378148
42035,G-11,Islamabad,33.669211,72.998693
42065,Bahria Town Rawalpindi,Rawalpindi,33.480565000000006,73.088937
42067,Bahria Town Rawalpindi,Rawalpindi,33.481854,73.084559
42069,Chakri Road,Rawalpindi,33.365098,72.844505
42193,Malir,Karachi,24.908157062903,67.193888393609
42208,DHA Defence,Karachi,24.766161,67.063451
42211,Malir,Karachi,24.909043843939,67.19189382195
42361,Johar Town,Lahore,31.476146000000004,74.271569
42470,DHA Defence,Karachi,24.824241028687,67.059700557546
42475,Super Highway,Karachi,24.993485323552,67.153034841226
42485,DHA Defence,Karachi,24.821537643599,67.07658886722
42488,DHA Defence,Karachi,24.820327742193,67.080377564064
42490,DHA Defence,Karachi,24.803854914857,67.060276856447
42491,DHA Defence,Karachi,24.808522627557,67.067774527565
42492,DHA Defence,Karachi,24.827247127398,67.058727258735
42616,Khayaban-e-Faisal,Rawalpindi,33.60127,73.12201400000001
42680,DHA Defence,Lahore,31.524429,74.443314
42728,AWT Army Welfare Trust,Lahore,31.34726,74.19843399999999
42870,Shah Faisal Town,Karachi,24.872031,67.187784
42878,Taramrri,Islamabad,33.638127774788,73.165330967744
42907,G-7,Islamabad,33.705313000000004,73.067193
42913,Samanabad Road,Faisalabad,31.391063,73.071401
42921,Westridge,Rawalpindi,33.62080170339,73.015197578269
42966,Gulshan-e-Ravi,Lahore,31.552464,74.28989399999999
43014,Chinar Bagh,Lahore,31.32578,74.248767
43041,Bankers Town,Lahore,31.448371,74.391315
43090,Sue-e-Asal,Lahore,31.30431312368,74.398246485955
43107,Gulshan-e-Iqbal Town,Karachi,24.920534,67.08312
43110,Malir,Karachi,24.905564298382,67.20883640354
43129,DHA Defence,Karachi,24.789998495316,67.055785179053
43154,G-8,Islamabad,33.696994000000004,73.05675699999999
43196,Manawala,Faisalabad,31.460590362549,73.13966369628899
43208,Gulraiz Housing Scheme,Rawalpindi,33.560610782819,73.110470411192
43288,Azeem Garden Shahdara,Lahore,31.668906,74.255742
43289,Askari,Lahore,31.53833850646,74.40894522403
43364,Khayaban-e-Amin,Lahore,31.361921,74.274541
43376,Ferozepur Road,Lahore,31.347721695939,74.375697490094
43380,Mustafa Abad,Lahore,31.257848,74.420247
43382,Kahna,Lahore,31.366741932735,74.371805860607
43391,Maulana Shaukat Ali Road,Lahore,31.476699,74.301438
43437,Jamshed Town,Karachi,24.860842584163,67.061008250694
43439,North Karachi,Karachi,25.001798013767,67.06343344489801
43461,Malir,Karachi,24.903392808954,67.190294763412
43462,Scheme 33,Karachi,24.962446,67.12002700000001
43474,DHA Defence,Karachi,24.794755935669,67.07623291015601
43498,G-15,Islamabad,33.626438330187,72.92392507118
43499,G-13,Islamabad,33.649497907521,72.956399965497
43503,G-13,Islamabad,33.653666052524,72.964317558476
43505,G-13,Islamabad,33.644346228842004,72.96151007684
43508,G-13,Islamabad,33.650399948309,72.955847430432
43683,Bahria Town,Lahore,31.374414443970004,74.17774963378899
43913,Cantt,Karachi,24.940824621667,67.165738156015
44035,F-11,Islamabad,33.507121000000005,72.875686
44148,Gulzar E Ahbab Society,Lahore,31.497267,74.259941
44454,Gadap Town,Karachi,25.051051,67.072513
44512,Bahria Town Rawalpindi,Rawalpindi,33.554235165118,73.117028829489
44732,Bahria Town,Lahore,31.360307,74.185731
44775,Gujjar Chowk,Karachi,24.854426,67.08511
44852,AGHOSH,Islamabad,33.55591583252,73.146369934082
44864,Mohammadi Colony,Rawalpindi,33.591046,73.02166
44865,Shalley Valley,Rawalpindi,33.597293308532,73.01318894705
44866,Shalley Valley,Rawalpindi,33.597270967141,73.01325332006199
44868,Range Road,Rawalpindi,33.598588544375,73.017949819809
44926,DHA 11 Rahbar,Lahore,31.384636,74.268687
45138,Gadap Town,Karachi,25.047222590815,67.124711349607
45143,G-13,Islamabad,33.647464028860995,72.96344014478599
45145,G-13,Islamabad,33.643103494864,72.959247296182
45148,G-13,Islamabad,33.649314818881,72.955976176015
45151,G-13,Islamabad,33.643237284357,72.9610289564
45336,Eden,Lahore,31.416212,74.282684
45406,Bahria Town Karachi,Karachi,25.020724,67.318784
45464,Bahria Town Karachi,Karachi,25.047656,67.354028
45470,I-10,Islamabad,33.668496999999995,73.07415999999999
45475,G-13,Islamabad,33.652744316772,72.95629804173299
45486,Adiala Road,Rawalpindi,33.528324443053,73.04358333454
45784,Allama Iqbal Town,Lahore,31.520386,74.2946
45928,Gulistan-e-Jauhar,Karachi,24.929719924927,67.130363464355
46013,Harchan Pura,Faisalabad,31.412989000000003,73.064954
46048,Elite Town,Lahore,31.343008,74.369788
46101,Elite Town,Lahore,31.344401,74.375024
46291,Bahria Town Karachi,Karachi,25.12107,67.339274
46375,Gulberg,Lahore,31.517754,74.33886600000001
46388,Eden,Lahore,31.484214,74.373223
46459,Lakhodher,Lahore,31.609241,74.412875
46525,Police Society,Karachi,24.963835,67.179292
46659,E-11,Islamabad,33.700338019656,72.97219723463101
46686,Lehtarar Road,Islamabad,33.632995703579,73.15050745275799
46778,Cavalry Ground,Lahore,31.497217000043,74.361746674013
46823,Valencia Housing Society,Lahore,31.39526,74.260497
46824,Bahria Town,Lahore,31.374248504639,74.176406860352
46872,Mehmoodabad,Karachi,24.855101,67.077272
46990,G-13,Islamabad,33.647037706004,72.96438709697699
46992,G-13,Islamabad,33.648345320234,72.95540219178899
46996,G-13,Islamabad,33.64560173693,72.95717825671
47156,Federal B Area,Karachi,24.929407119751,67.080711364746
47255,Bahria Town Karachi,Karachi,25.067711959749,67.30921536792499
47273,Gadap Town,Karachi,25.032785789719,67.05734383925801
47284,G-13,Islamabad,33.648939709405,72.955310988713
47287,G-13,Islamabad,33.645127265924,72.965890793599
47293,G-13,Islamabad,33.644809293288,72.961774625356
47555,Bedian Road,Lahore,31.407951,74.449782
47605,Malir,Karachi,24.909142906216,67.1850338248
47607,Malir,Karachi,24.907459126103,67.18441038045201
47617,Malir,Karachi,24.903999880985,67.184318719027
47665,Ghauri Town,Islamabad,33.620229641986,73.136468781796
47682,Bahria Town Rawalpindi,Rawalpindi,33.484359000000005,73.11190400000001
47690,Bankers Colony,Rawalpindi,33.546438,73.061718
47731,Chaklala Scheme,Rawalpindi,33.587381913492,73.086662759163
47750,Haji Chowk,Rawalpindi,33.630256,73.089402
47823,Ferozepur Road,Lahore,31.315091004095,74.392943526471
47828,P & D Housing Society,Lahore,31.425221,74.192863
47990,Scheme 33,Karachi,24.955758,67.108188
48144,Main Canal Bank Road,Lahore,31.413029,74.16855799999999
48213,Valencia Housing Society,Lahore,31.40537071228,74.257080078125
48225,Lahore - Kasur Road,Lahore,31.307686385363,74.396343983474
48246,Ferozepur Road,Lahore,31.304167073428,74.39792949918801
48257,Ferozepur Road,Lahore,31.316075163883,74.393084815747
48294,Dream Villas,Lahore,31.426603000000004,74.251413
48328,Samanabad,Lahore,31.538182,74.30420600000001
48522,Bahria Town Rawalpindi,Rawalpindi,33.550625,73.12311600000001
48531,Peshawar Road,Rawalpindi,33.60574235274,73.019220400549
48533,Airport Housing Society,Rawalpindi,33.586030687296,73.118691112373
48684,Bahria Town Karachi,Karachi,25.013015,67.314401
48725,Bahria Town Rawalpindi,Rawalpindi,33.498497009277,73.101181030273
48760,Ferozepur Road,Lahore,31.307866812874,74.396165539338
48819,Ferozepur Road,Lahore,31.309943866462003,74.395560979233
49119,Bahria Education & Medical City,Lahore,31.296155,74.319888
49327,DHA City Karachi,Karachi,24.993837559572,67.433910369873
49337,North Karachi,Karachi,25.001616255276,67.06349719956701
49346,Gulshan-e-Iqbal Town,Karachi,24.924346667261,67.084387124749
49410,Jaranwala Road,Faisalabad,31.403427,73.138336
50083,E-12,Islamabad,33.691138,72.953153
50084,G-13,Islamabad,33.647421755145004,72.964295902132
50087,G-13,Islamabad,33.645608670477,72.960830487973
50092,G-13,Islamabad,33.644215337794,72.961372294641
50097,G-13,Islamabad,33.646220235482,72.95774379337
50101,G-13,Islamabad,33.650746327827,72.95564231628
50115,G-13,Islamabad,33.648274332148,72.955246615421
50259,DHA Defence,Lahore,31.501178000000003,74.447132
50316,Malir,Karachi,24.907309074058,67.18406950900099
50379,G-13,Islamabad,33.647324777768,72.959014939227
50387,E-11,Islamabad,33.69335,72.98026
50400,G-13,Islamabad,33.642889655626995,72.95933964059
50401,G-13,Islamabad,33.649070930554,72.955710221444
50418,Bahria Town Rawalpindi,Rawalpindi,33.509891154782,73.084000943084
50508,Ferozepur Road,Lahore,31.349716713341,74.374769437472
50509,Ferozepur Road,Lahore,31.307241373393,74.39626164418
50517,Ferozepur Road,Lahore,31.368486009788,74.365838174052
50546,Bahria Town Karachi,Karachi,25.047801,67.30214000000001
50615,Gulistan-e-Jauhar,Karachi,24.951511,67.130971
50650,North Karachi,Karachi,24.989764603918,67.064714367011
50659,DHA Defence,Karachi,24.792289143329,67.070282025031
50710,Bahria Town Rawalpindi,Rawalpindi,33.496305231616,73.10455498236999
50763,Labor Colony,Lahore,31.40396,74.214497
50807,Tariq Gardens,Lahore,31.420533,74.25065500000001
50810,Gulnishan Park,Lahore,31.403397,74.231404
50855,Highcourt Society,Lahore,31.414032,74.288547
50868,Garden Town,Lahore,31.497116,74.32151999999999
50918,Bahria Town Karachi,Karachi,25.033249,67.303061
50944,F-7,Islamabad,33.720413208008,73.056495666504
50948,G-15,Islamabad,33.637407,72.92783399999999
50955,Gulshan-e-Zaheer Colony,Rawalpindi,33.580011,73.03307099999999
51170,Al Barkat Villas,Faisalabad,31.377192,73.124949
51195,Bahria Town Rawalpindi,Rawalpindi,33.506534424579,73.087040072534
51202,Faizabad,Rawalpindi,33.662514,73.084356
51214,Bahria Town Rawalpindi,Rawalpindi,33.482301,73.1038
51244,Al Rehman Garden,Lahore,31.600494,74.227673
51270,Chinar Bagh,Lahore,31.318888,74.24584899999999
